NUM;FECHA_CORTE;PERIODO;EMPRESA;TIPO_EMPRESA;PLAN;MODALIDAD_PLAN;ID_EQUIPO_MÓVIL;EQUIPO_MÓVIL;CAPACIDAD_GB;PANTALLA_PULGADAS;CÁMARA_PRINCIPAL;CÁMARA_FRONTAL;MARCA;PRECIO_SOLES
8740;20240617;202306;Claro;Empresa Operadora;39.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1439.00
8741;20240617;202306;Claro;Empresa Operadora;49.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1439.00
8742;20240617;202306;Claro;Empresa Operadora;55.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1439.00
8743;20240617;202306;Claro;Empresa Operadora;69.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1439.00
8744;20240617;202306;Claro;Empresa Operadora;79.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1429.00
8745;20240617;202306;Claro;Empresa Operadora;95.00;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1369.00
8746;20240617;202306;Claro;Empresa Operadora;95.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1369.00
8747;20240617;202306;Claro;Empresa Operadora;109.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1349.00
8748;20240617;202306;Claro;Empresa Operadora;115.00;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1349.00
8749;20240617;202306;Claro;Empresa Operadora;145.00;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1309.00
8750;20240617;202306;Claro;Empresa Operadora;159.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1309.00
8751;20240617;202306;Claro;Empresa Operadora;189.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1209.00
8752;20240617;202306;Claro;Empresa Operadora;289.90;Renovación;76;Galaxy S20 FE;128;6.500;12MP+12MP+8MP;32MP;Samsung;1189.00
8753;20240617;202306;Claro;Empresa Operadora;Prepago;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8754;20240617;202306;Claro;Empresa Operadora;29.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8755;20240617;202306;Claro;Empresa Operadora;39.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8756;20240617;202306;Claro;Empresa Operadora;49.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8757;20240617;202306;Claro;Empresa Operadora;55.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8758;20240617;202306;Claro;Empresa Operadora;69.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8759;20240617;202306;Claro;Empresa Operadora;79.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8760;20240617;202306;Claro;Empresa Operadora;95.00;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8761;20240617;202306;Claro;Empresa Operadora;95.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8762;20240617;202306;Claro;Empresa Operadora;109.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8763;20240617;202306;Claro;Empresa Operadora;115.00;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8764;20240617;202306;Claro;Empresa Operadora;145.00;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2319.00
8765;20240617;202306;Claro;Empresa Operadora;189.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2289.00
8766;20240617;202306;Claro;Empresa Operadora;289.90;Línea Nueva;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2269.00
8767;20240617;202306;Claro;Empresa Operadora;Equipo Libre;Sin Plan;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2439.00
8768;20240617;202306;Claro;Empresa Operadora;Prepago;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8769;20240617;202306;Claro;Empresa Operadora;29.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8770;20240617;202306;Claro;Empresa Operadora;39.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8771;20240617;202306;Claro;Empresa Operadora;49.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8772;20240617;202306;Claro;Empresa Operadora;55.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8773;20240617;202306;Claro;Empresa Operadora;69.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8774;20240617;202306;Claro;Empresa Operadora;79.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2059.00
8775;20240617;202306;Claro;Empresa Operadora;95.00;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1959.00
8776;20240617;202306;Claro;Empresa Operadora;95.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1959.00
8777;20240617;202306;Claro;Empresa Operadora;109.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1939.00
8778;20240617;202306;Claro;Empresa Operadora;115.00;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1939.00
8779;20240617;202306;Claro;Empresa Operadora;145.00;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1879.00
8780;20240617;202306;Claro;Empresa Operadora;159.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1879.00
8781;20240617;202306;Claro;Empresa Operadora;189.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1729.00
8782;20240617;202306;Claro;Empresa Operadora;289.90;Portabilidad;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1709.00
8783;20240617;202306;Claro;Empresa Operadora;Prepago;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8784;20240617;202306;Claro;Empresa Operadora;29.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8785;20240617;202306;Claro;Empresa Operadora;39.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8786;20240617;202306;Claro;Empresa Operadora;49.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8787;20240617;202306;Claro;Empresa Operadora;55.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8788;20240617;202306;Claro;Empresa Operadora;69.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2069.00
8789;20240617;202306;Claro;Empresa Operadora;79.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;2059.00
8790;20240617;202306;Claro;Empresa Operadora;95.00;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1959.00
8791;20240617;202306;Claro;Empresa Operadora;95.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1959.00
8792;20240617;202306;Claro;Empresa Operadora;109.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1939.00
8793;20240617;202306;Claro;Empresa Operadora;115.00;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1939.00
8794;20240617;202306;Claro;Empresa Operadora;145.00;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1879.00
8795;20240617;202306;Claro;Empresa Operadora;159.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1879.00
8796;20240617;202306;Claro;Empresa Operadora;189.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1729.00
8797;20240617;202306;Claro;Empresa Operadora;289.90;Renovación;141;Galaxy S21 FE;128;6.400;12MP+12MP+8MP;12MP;Samsung;1709.00
8798;20240617;202306;Claro;Empresa Operadora;Prepago;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8799;20240617;202306;Claro;Empresa Operadora;29.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8800;20240617;202306;Claro;Empresa Operadora;39.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8801;20240617;202306;Claro;Empresa Operadora;49.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8802;20240617;202306;Claro;Empresa Operadora;55.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8803;20240617;202306;Claro;Empresa Operadora;69.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8804;20240617;202306;Claro;Empresa Operadora;79.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8805;20240617;202306;Claro;Empresa Operadora;95.00;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8806;20240617;202306;Claro;Empresa Operadora;95.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8807;20240617;202306;Claro;Empresa Operadora;109.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8808;20240617;202306;Claro;Empresa Operadora;115.00;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3689.00
8809;20240617;202306;Claro;Empresa Operadora;145.00;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3679.00
8810;20240617;202306;Claro;Empresa Operadora;189.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3609.00
8811;20240617;202306;Claro;Empresa Operadora;289.90;Línea Nueva;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3549.00
8812;20240617;202306;Claro;Empresa Operadora;Equipo Libre;Sin Plan;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3799.00
8813;20240617;202306;Claro;Empresa Operadora;Prepago;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3439.00
8814;20240617;202306;Claro;Empresa Operadora;29.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3409.00
8815;20240617;202306;Claro;Empresa Operadora;39.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3409.00
8816;20240617;202306;Claro;Empresa Operadora;49.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3379.00
8817;20240617;202306;Claro;Empresa Operadora;55.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3379.00
8818;20240617;202306;Claro;Empresa Operadora;69.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3349.00
8819;20240617;202306;Claro;Empresa Operadora;79.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3349.00
8820;20240617;202306;Claro;Empresa Operadora;95.00;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3189.00
8821;20240617;202306;Claro;Empresa Operadora;95.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3189.00
8822;20240617;202306;Claro;Empresa Operadora;109.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3159.00
8823;20240617;202306;Claro;Empresa Operadora;115.00;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3159.00
8824;20240617;202306;Claro;Empresa Operadora;145.00;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3099.00
8825;20240617;202306;Claro;Empresa Operadora;159.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3099.00
8826;20240617;202306;Claro;Empresa Operadora;189.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;2839.00
8827;20240617;202306;Claro;Empresa Operadora;289.90;Portabilidad;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;2779.00
8828;20240617;202306;Claro;Empresa Operadora;Prepago;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3439.00
8829;20240617;202306;Claro;Empresa Operadora;29.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3409.00
8830;20240617;202306;Claro;Empresa Operadora;39.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3409.00
8831;20240617;202306;Claro;Empresa Operadora;49.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3379.00
8832;20240617;202306;Claro;Empresa Operadora;55.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3379.00
8833;20240617;202306;Claro;Empresa Operadora;69.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3349.00
8834;20240617;202306;Claro;Empresa Operadora;79.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3349.00
8835;20240617;202306;Claro;Empresa Operadora;95.00;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3189.00
8836;20240617;202306;Claro;Empresa Operadora;95.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3189.00
8837;20240617;202306;Claro;Empresa Operadora;109.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3159.00
8838;20240617;202306;Claro;Empresa Operadora;115.00;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3159.00
8839;20240617;202306;Claro;Empresa Operadora;145.00;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3099.00
8840;20240617;202306;Claro;Empresa Operadora;159.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;3099.00
8841;20240617;202306;Claro;Empresa Operadora;189.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;2839.00
8842;20240617;202306;Claro;Empresa Operadora;289.90;Renovación;226;Galaxy S23;128;6.100;50MP+10MP+12MP;12MP;Samsung;2779.00
8843;20240617;202306;Claro;Empresa Operadora;Prepago;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8844;20240617;202306;Claro;Empresa Operadora;29.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8845;20240617;202306;Claro;Empresa Operadora;39.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8846;20240617;202306;Claro;Empresa Operadora;49.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8847;20240617;202306;Claro;Empresa Operadora;55.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8848;20240617;202306;Claro;Empresa Operadora;69.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8849;20240617;202306;Claro;Empresa Operadora;79.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8850;20240617;202306;Claro;Empresa Operadora;95.00;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8851;20240617;202306;Claro;Empresa Operadora;95.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8852;20240617;202306;Claro;Empresa Operadora;109.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8853;20240617;202306;Claro;Empresa Operadora;115.00;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4229.00
8854;20240617;202306;Claro;Empresa Operadora;145.00;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4189.00
8855;20240617;202306;Claro;Empresa Operadora;189.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4109.00
8856;20240617;202306;Claro;Empresa Operadora;289.90;Línea Nueva;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4039.00
8857;20240617;202306;Claro;Empresa Operadora;Equipo Libre;Sin Plan;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;4359.00
8858;20240617;202306;Claro;Empresa Operadora;Prepago;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3959.00
8859;20240617;202306;Claro;Empresa Operadora;29.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3939.00
8860;20240617;202306;Claro;Empresa Operadora;39.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3939.00
8861;20240617;202306;Claro;Empresa Operadora;49.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3899.00
8862;20240617;202306;Claro;Empresa Operadora;55.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3899.00
8863;20240617;202306;Claro;Empresa Operadora;69.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3859.00
8864;20240617;202306;Claro;Empresa Operadora;79.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3859.00
8865;20240617;202306;Claro;Empresa Operadora;95.00;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3679.00
8866;20240617;202306;Claro;Empresa Operadora;95.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3679.00
8867;20240617;202306;Claro;Empresa Operadora;109.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3639.00
8868;20240617;202306;Claro;Empresa Operadora;115.00;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3639.00
8869;20240617;202306;Claro;Empresa Operadora;145.00;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3569.00
8870;20240617;202306;Claro;Empresa Operadora;159.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3569.00
8871;20240617;202306;Claro;Empresa Operadora;189.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3279.00
8872;20240617;202306;Claro;Empresa Operadora;289.90;Portabilidad;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3209.00
8873;20240617;202306;Claro;Empresa Operadora;Prepago;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3959.00
8874;20240617;202306;Claro;Empresa Operadora;29.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3939.00
8875;20240617;202306;Claro;Empresa Operadora;39.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3939.00
8876;20240617;202306;Claro;Empresa Operadora;49.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3899.00
8877;20240617;202306;Claro;Empresa Operadora;55.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3899.00
8878;20240617;202306;Claro;Empresa Operadora;69.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3859.00
8879;20240617;202306;Claro;Empresa Operadora;79.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3859.00
8880;20240617;202306;Claro;Empresa Operadora;95.00;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3679.00
8881;20240617;202306;Claro;Empresa Operadora;95.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3679.00
8882;20240617;202306;Claro;Empresa Operadora;109.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3639.00
8883;20240617;202306;Claro;Empresa Operadora;115.00;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3639.00
8884;20240617;202306;Claro;Empresa Operadora;145.00;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3569.00
8885;20240617;202306;Claro;Empresa Operadora;159.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3569.00
8886;20240617;202306;Claro;Empresa Operadora;189.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3279.00
8887;20240617;202306;Claro;Empresa Operadora;289.90;Renovación;225;Galaxy S23;256;6.100;50MP+10MP+12MP;12MP;Samsung;3209.00
8888;20240617;202306;Claro;Empresa Operadora;Prepago;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8889;20240617;202306;Claro;Empresa Operadora;29.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8890;20240617;202306;Claro;Empresa Operadora;39.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8891;20240617;202306;Claro;Empresa Operadora;49.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8892;20240617;202306;Claro;Empresa Operadora;55.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8893;20240617;202306;Claro;Empresa Operadora;69.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8894;20240617;202306;Claro;Empresa Operadora;79.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8895;20240617;202306;Claro;Empresa Operadora;95.00;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8896;20240617;202306;Claro;Empresa Operadora;95.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8897;20240617;202306;Claro;Empresa Operadora;109.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8898;20240617;202306;Claro;Empresa Operadora;115.00;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8899;20240617;202306;Claro;Empresa Operadora;145.00;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8900;20240617;202306;Claro;Empresa Operadora;189.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8901;20240617;202306;Claro;Empresa Operadora;289.90;Línea Nueva;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;439.00
8902;20240617;202306;Claro;Empresa Operadora;Equipo Libre;Sin Plan;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;459.00
8903;20240617;202306;Claro;Empresa Operadora;Prepago;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8904;20240617;202306;Claro;Empresa Operadora;29.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8905;20240617;202306;Claro;Empresa Operadora;39.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8906;20240617;202306;Claro;Empresa Operadora;49.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8907;20240617;202306;Claro;Empresa Operadora;55.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;379.00
8908;20240617;202306;Claro;Empresa Operadora;69.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;379.00
8909;20240617;202306;Claro;Empresa Operadora;79.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;369.00
8910;20240617;202306;Claro;Empresa Operadora;95.00;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;359.00
8911;20240617;202306;Claro;Empresa Operadora;95.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;359.00
8912;20240617;202306;Claro;Empresa Operadora;109.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;349.00
8913;20240617;202306;Claro;Empresa Operadora;115.00;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;349.00
8914;20240617;202306;Claro;Empresa Operadora;145.00;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;339.00
8915;20240617;202306;Claro;Empresa Operadora;159.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;339.00
8916;20240617;202306;Claro;Empresa Operadora;189.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;309.00
8917;20240617;202306;Claro;Empresa Operadora;289.90;Portabilidad;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;309.00
8918;20240617;202306;Claro;Empresa Operadora;Prepago;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8919;20240617;202306;Claro;Empresa Operadora;29.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8920;20240617;202306;Claro;Empresa Operadora;39.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
8921;20240617;202306;Claro;Empresa Operadora;49.90;Renovación;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;389.00
